"GeneID"	"GeneSymbol"	"TaxID"	"OrigTaxID"	"OrigGeneID"	"OrigGeneSymbol"	"OrigGeneName"
"27092"	"27092"	"CACNG4"	9606	9606	"27092"	"CACNG4"	"calcium voltage-gated channel auxiliary subunit gamma 4"
"100129583"	"100129583"	"FAM47E"	9606	9606	"100129583"	"FAM47E"	"family with sequence similarity 47 member E"
"100129503"	"100129503"	"LOC100129503"	9606	9606	"100129503"	"LOC100129503"	"uncharacterized LOC100129503"
"4016"	"4016"	"LOXL1"	9606	9606	"4016"	"LOXL1"	"lysyl oxidase like 1"
"646450"	"646450"	"ARIH2OS"	9606	9606	"646450"	"ARIH2OS"	"ariadne RBR E3 ubiquitin protein ligase 2 opposite strand"
"7477"	"7477"	"WNT7B"	9606	9606	"7477"	"WNT7B"	"Wnt family member 7B"
"374907"	"374907"	"B3GNT8"	9606	9606	"374907"	"B3GNT8"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
"100287722"	"100287722"	"AP4B1-AS1"	9606	9606	"100287722"	"AP4B1-AS1"	"AP4B1 antisense RNA 1"
"1029"	"1029"	"CDKN2A"	9606	9606	"1029"	"CDKN2A"	"cyclin dependent kinase inhibitor 2A"
"124056"	"124056"	"NOXO1"	9606	9606	"124056"	"NOXO1"	"NADPH oxidase organizer 1"
"56126"	"56126"	"PCDHB10"	9606	9606	"56126"	"PCDHB10"	"protocadherin beta 10"
"641"	"641"	"BLM"	9606	9606	"641"	"BLM"	"Bloom syndrome RecQ like helicase"
"618"	"618"	"BCYRN1"	9606	9606	"618"	"BCYRN1"	"brain cytoplasmic RNA 1"
"9863"	"9863"	"MAGI2"	9606	9606	"9863"	"MAGI2"	"membrane associated guanylate kinase, WW and PDZ domain containing 2"
"2707"	"2707"	"GJB3"	9606	9606	"2707"	"GJB3"	"gap junction protein beta 3"
"797"	"797"	"CALCB"	9606	9606	"797"	"CALCB"	"calcitonin related polypeptide beta"
"64123"	"64123"	"ADGRL4"	9606	9606	"64123"	"ADGRL4"	"adhesion G protein-coupled receptor L4"
"1610"	"1610"	"DAO"	9606	9606	"1610"	"DAO"	"D-amino acid oxidase"
"254552"	"254552"	"NUDT8"	9606	9606	"254552"	"NUDT8"	"nudix hydrolase 8"
"196740"	"196740"	"VSTM4"	9606	9606	"196740"	"VSTM4"	"V-set and transmembrane domain containing 4"
"100507437"	"100507437"	"LOC100507437"	9606	9606	"100507437"	"LOC100507437"	"uncharacterized LOC100507437"
"3299"	"3299"	"HSF4"	9606	9606	"3299"	"HSF4"	"heat shock transcription factor 4"
"3293"	"3293"	"HSD17B3"	9606	9606	"3293"	"HSD17B3"	"hydroxysteroid 17-beta dehydrogenase 3"
"101927942"	"101927942"	"LOC101927942"	9606	9606	"101927942"	"LOC101927942"	"uncharacterized LOC101927942"
"101928578"	"101928578"	"RAP2C-AS1"	9606	9606	"101928578"	"RAP2C-AS1"	"RAP2C antisense RNA 1"
"100133286"	"100133286"	"LOC100133286"	9606	9606	"100133286"	"LOC100133286"	"uncharacterized LOC100133286"
"144501"	"144501"	"KRT80"	9606	9606	"144501"	"KRT80"	"keratin 80"
"100289410"	"100289410"	"MCF2L-AS1"	9606	9606	"100289410"	"MCF2L-AS1"	"MCF2L antisense RNA 1"
"10888"	"10888"	"GPR83"	9606	9606	"10888"	"GPR83"	"G protein-coupled receptor 83"
"441263"	"441263"	"DTX2P1-UPK3BP1-PMS2P11"	9606	9606	"441263"	"DTX2P1-UPK3BP1-PMS2P11"	"DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene"
"100216545"	"100216545"	"KMT2E-AS1"	9606	9606	"100216545"	"KMT2E-AS1"	"KMT2E antisense RNA 1"
"284023"	"284023"	"RNF227"	9606	9606	"284023"	"RNF227"	"ring finger protein 227"
"7638"	"7638"	"ZNF221"	9606	9606	"7638"	"ZNF221"	"zinc finger protein 221"
"374618"	"374618"	"TEX9"	9606	9606	"374618"	"TEX9"	"testis expressed 9"
"6398"	"6398"	"SECTM1"	9606	9606	"6398"	"SECTM1"	"secreted and transmembrane 1"
"6447"	"6447"	"SCG5"	9606	9606	"6447"	"SCG5"	"secretogranin V"
"221322"	"221322"	"TBC1D32"	9606	9606	"221322"	"TBC1D32"	"TBC1 domain family member 32"
"26298"	"26298"	"EHF"	9606	9606	"26298"	"EHF"	"ETS homologous factor"
"80350"	"80350"	"LPAL2"	9606	9606	"80350"	"LPAL2"	"lipoprotein(a) like 2, pseudogene"
"51513"	"51513"	"ETV7"	9606	9606	"51513"	"ETV7"	"ETS variant 7"
"9928"	"9928"	"KIF14"	9606	9606	"9928"	"KIF14"	"kinesin family member 14"
"8821"	"8821"	"INPP4B"	9606	9606	"8821"	"INPP4B"	"inositol polyphosphate-4-phosphatase type II B"
"5554"	"5554"	"PRH1"	9606	9606	"5554"	"PRH1"	"proline rich protein HaeIII subfamily 1"
"2713"	"2713"	"GK3P"	9606	9606	"2713"	"GK3P"	"glycerol kinase 3 pseudogene"
"744"	"744"	"MPPED2"	9606	9606	"744"	"MPPED2"	"metallophosphoesterase domain containing 2"
"54718"	"54718"	"BTN2A3P"	9606	9606	"54718"	"BTN2A3P"	"butyrophilin subfamily 2 member A3, pseudogene"
"1397"	"1397"	"CRIP2"	9606	9606	"1397"	"CRIP2"	"cysteine rich protein 2"
"280"	"280"	"AMY2B"	9606	9606	"280"	"AMY2B"	"amylase, alpha 2B (pancreatic)"
"5916"	"5916"	"RARG"	9606	9606	"5916"	"RARG"	"retinoic acid receptor gamma"
"5948"	"5948"	"RBP2"	9606	9606	"5948"	"RBP2"	"retinol binding protein 2"
"55531"	"55531"	"ELMOD1"	9606	9606	"55531"	"ELMOD1"	"ELMO domain containing 1"
"312"	"312"	"ANXA13"	9606	9606	"312"	"ANXA13"	"annexin A13"
"142679"	"142679"	"DUSP19"	9606	9606	"142679"	"DUSP19"	"dual specificity phosphatase 19"
"100130890"	"100130890"	"TSTD3"	9606	9606	"100130890"	"TSTD3"	"thiosulfate sulfurtransferase like domain containing 3"
"6860"	"6860"	"SYT4"	9606	9606	"6860"	"SYT4"	"synaptotagmin 4"
"442454"	"442454"	"UQCRBP1"	9606	9606	"442454"	"UQCRBP1"	"ubiquinol-cytochrome c reductase binding protein pseudogene 1"
"79915"	"79915"	"ATAD5"	9606	9606	"79915"	"ATAD5"	"ATPase family, AAA domain containing 5"
"9037"	"9037"	"SEMA5A"	9606	9606	"9037"	"SEMA5A"	"semaphorin 5A"
"728498"	"728498"	"GOLGA8H"	9606	9606	"728498"	"GOLGA8H"	"golgin A8 family member H"
"146540"	"146540"	"ZNF785"	9606	9606	"146540"	"ZNF785"	"zinc finger protein 785"
"3694"	"3694"	"ITGB6"	9606	9606	"3694"	"ITGB6"	"integrin subunit beta 6"
"100287216"	"100287216"	"SH3RF3-AS1"	9606	9606	"100287216"	"SH3RF3-AS1"	"SH3RF3 antisense RNA 1"
"91419"	"91419"	"ATP23"	9606	9606	"91419"	"ATP23"	"ATP23 metallopeptidase and ATP synthase assembly factor homolog"
"83461"	"83461"	"CDCA3"	9606	9606	"83461"	"CDCA3"	"cell division cycle associated 3"
"11037"	"11037"	"STON1"	9606	9606	"11037"	"STON1"	"stonin 1"
"8120"	"8120"	"AP3B2"	9606	9606	"8120"	"AP3B2"	"adaptor related protein complex 3 subunit beta 2"
"151126"	"151126"	"ZNF385B"	9606	9606	"151126"	"ZNF385B"	"zinc finger protein 385B"
"10050"	"10050"	"SLC17A4"	9606	9606	"10050"	"SLC17A4"	"solute carrier family 17 member 4"
"151473"	"151473"	"SLC16A14"	9606	9606	"151473"	"SLC16A14"	"solute carrier family 16 member 14"
"101927832"	"101927832"	"PAQR9-AS1"	9606	9606	"101927832"	"PAQR9-AS1"	"PAQR9 antisense RNA 1"
"101927838"	NA	NA	NA	NA	"101927838"	NA	NA
"114899"	"114899"	"C1QTNF3"	9606	9606	"114899"	"C1QTNF3"	"C1q and TNF related 3"
"100289561"	"100289561"	"LOC100289561"	9606	9606	"100289561"	"LOC100289561"	"uncharacterized LOC100289561"
"25961"	"25961"	"NUDT13"	9606	9606	"25961"	"NUDT13"	"nudix hydrolase 13"
"653082"	"653082"	"ZDHHC11B"	9606	9606	"653082"	"ZDHHC11B"	"zinc finger DHHC-type containing 11B"
"10733"	"10733"	"PLK4"	9606	9606	"10733"	"PLK4"	"polo like kinase 4"
"97"	"97"	"ACYP1"	9606	9606	"97"	"ACYP1"	"acylphosphatase 1"
"10817"	"10817"	"FRS3"	9606	9606	"10817"	"FRS3"	"fibroblast growth factor receptor substrate 3"
"100216546"	"100216546"	"LINC01004"	9606	9606	"100216546"	"LINC01004"	"long intergenic non-protein coding RNA 1004"
"115703"	"115703"	"ARHGAP33"	9606	9606	"115703"	"ARHGAP33"	"Rho GTPase activating protein 33"
"171177"	"171177"	"RHOV"	9606	9606	"171177"	"RHOV"	"ras homolog family member V"
"29941"	"29941"	"PKN3"	9606	9606	"29941"	"PKN3"	"protein kinase N3"
"80054"	"80054"	"CEBPA-DT"	9606	9606	"80054"	"CEBPA-DT"	"CEBPA divergent transcript"
"7292"	"7292"	"TNFSF4"	9606	9606	"7292"	"TNFSF4"	"TNF superfamily member 4"
"5266"	"5266"	"PI3"	9606	9606	"5266"	"PI3"	"peptidase inhibitor 3"
"100532742"	"100532742"	"PIR-FIGF"	9606	9606	"100532742"	"PIR-FIGF"	"PIR-FIGF readthrough"
"2661"	"2661"	"GDF9"	9606	9606	"2661"	"GDF9"	"growth differentiation factor 9"
"222901"	"222901"	"RPL23P8"	9606	9606	"222901"	"RPL23P8"	"ribosomal protein L23 pseudogene 8"
"1138"	"1138"	"CHRNA5"	9606	9606	"1138"	"CHRNA5"	"cholinergic receptor nicotinic alpha 5 subunit"
"4439"	"4439"	"MSH5"	9606	9606	"4439"	"MSH5"	"mutS homolog 5"
"1369"	"1369"	"CPN1"	9606	9606	"1369"	"CPN1"	"carboxypeptidase N subunit 1"
"339105"	"339105"	"PRSS53"	9606	9606	"339105"	"PRSS53"	"serine protease 53"
"5734"	"5734"	"PTGER4"	9606	9606	"5734"	"PTGER4"	"prostaglandin E receptor 4"
"374393"	"374393"	"FAM111B"	9606	9606	"374393"	"FAM111B"	"family with sequence similarity 111 member B"
"2810"	"2810"	"SFN"	9606	9606	"2810"	"SFN"	"stratifin"
"85004"	"85004"	"RERG"	9606	9606	"85004"	"RERG"	"RAS like estrogen regulated growth inhibitor"
"55721"	"55721"	"IQCC"	9606	9606	"55721"	"IQCC"	"IQ motif containing C"
"1869"	"1869"	"E2F1"	9606	9606	"1869"	"E2F1"	"E2F transcription factor 1"
"1842"	"1842"	"ECM2"	9606	9606	"1842"	"ECM2"	"extracellular matrix protein 2"
"56853"	"56853"	"CELF4"	9606	9606	"56853"	"CELF4"	"CUGBP Elav-like family member 4"
"10309"	"10309"	"CCNO"	9606	9606	"10309"	"CCNO"	"cyclin O"
"103352670"	"103352670"	"LINC01419"	9606	9606	"103352670"	"LINC01419"	"long intergenic non-protein coding RNA 1419"
"254295"	"254295"	"PHYHD1"	9606	9606	"254295"	"PHYHD1"	"phytanoyl-CoA dioxygenase domain containing 1"
"148046"	"148046"	"CIRBP-AS1"	9606	9606	"148046"	"CIRBP-AS1"	"CIRBP antisense RNA 1"
"100507171"	"100507171"	"BOLA3-AS1"	9606	9606	"100507171"	"BOLA3-AS1"	"BOLA3 divergent transcript"
"284443"	"284443"	"ZNF493"	9606	9606	"284443"	"ZNF493"	"zinc finger protein 493"
"9311"	"9311"	"ASIC3"	9606	9606	"9311"	"ASIC3"	"acid sensing ion channel subunit 3"
"84765"	"84765"	"ZNF577"	9606	9606	"84765"	"ZNF577"	"zinc finger protein 577"
"100131213"	"100131213"	"ZNF503-AS2"	9606	9606	"100131213"	"ZNF503-AS2"	"ZNF503 antisense RNA 2"
"123775"	"123775"	"C16orf46"	9606	9606	"123775"	"C16orf46"	"chromosome 16 open reading frame 46"
"55010"	"55010"	"PARPBP"	9606	9606	"55010"	"PARPBP"	"PARP1 binding protein"
"10039"	"10039"	"PARP3"	9606	9606	"10039"	"PARP3"	"poly(ADP-ribose) polymerase family member 3"
"79801"	"79801"	"SHCBP1"	9606	9606	"79801"	"SHCBP1"	"SHC binding and spindle associated 1"
"102725232"	NA	NA	NA	NA	"102725232"	NA	NA
"151648"	"151648"	"SGO1"	9606	9606	"151648"	"SGO1"	"shugoshin 1"
"7089"	"7089"	"TLE2"	9606	9606	"7089"	"TLE2"	"transducin like enhancer of split 2"
"85320"	"85320"	"ABCC11"	9606	9606	"85320"	"ABCC11"	"ATP binding cassette subfamily C member 11"
"401265"	"401265"	"KLHL31"	9606	9606	"401265"	"KLHL31"	"kelch like family member 31"
"10718"	"10718"	"NRG3"	9606	9606	"10718"	"NRG3"	"neuregulin 3"
"653333"	"653333"	"FAM86B2"	9606	9606	"653333"	"FAM86B2"	"family with sequence similarity 86 member B2"
"407975"	"407975"	"MIR17HG"	9606	9606	"407975"	"MIR17HG"	"miR-17-92a-1 cluster host gene"
"400566"	"400566"	"C17orf97"	9606	9606	"400566"	"C17orf97"	"chromosome 17 open reading frame 97"
"51054"	"51054"	"PLEKHA8P1"	9606	9606	"51054"	"PLEKHA8P1"	"pleckstrin homology domain containing A8 pseudogene 1"
"6493"	"6493"	"SIM2"	9606	9606	"6493"	"SIM2"	"SIM bHLH transcription factor 2"
"57110"	"57110"	"HRASLS"	9606	9606	"57110"	"HRASLS"	"HRAS like suppressor"
"59341"	"59341"	"TRPV4"	9606	9606	"59341"	"TRPV4"	"transient receptor potential cation channel subfamily V member 4"
"4060"	"4060"	"LUM"	9606	9606	"4060"	"LUM"	"lumican"
"27145"	"27145"	"FILIP1"	9606	9606	"27145"	"FILIP1"	"filamin A interacting protein 1"
"102724833"	NA	NA	NA	NA	"102724833"	NA	NA
"5228"	"5228"	"PGF"	9606	9606	"5228"	"PGF"	"placental growth factor"
"28984"	"28984"	"RGCC"	9606	9606	"28984"	"RGCC"	"regulator of cell cycle"
"197187"	"197187"	"SNAI3-AS1"	9606	9606	"197187"	"SNAI3-AS1"	"SNAI3 antisense RNA 1"
"147660"	"147660"	"ZNF578"	9606	9606	"147660"	"ZNF578"	"zinc finger protein 578"
"5864"	"5864"	"RAB3A"	9606	9606	"5864"	"RAB3A"	"RAB3A, member RAS oncogene family"
"6925"	"6925"	"TCF4"	9606	9606	"6925"	"TCF4"	"transcription factor 4"
"100131998"	"100131998"	"RRN3P3"	9606	9606	"100131998"	"RRN3P3"	"RRN3 homolog, RNA polymerase I transcription factor pseudogene 3"
"101927021"	"101927021"	"LOC101927021"	9606	9606	"101927021"	"LOC101927021"	"uncharacterized LOC101927021"
"92922"	"92922"	"CCDC102A"	9606	9606	"92922"	"CCDC102A"	"coiled-coil domain containing 102A"
"728635"	"728635"	"DHRS4L1"	9606	9606	"728635"	"DHRS4L1"	"dehydrogenase/reductase 4 like 1"
"10287"	"10287"	"RGS19"	9606	9606	"10287"	"RGS19"	"regulator of G protein signaling 19"
"440993"	"440993"	"MIR570HG"	9606	9606	"440993"	"MIR570HG"	"MIR570 host gene"
"554235"	"554235"	"ASPDH"	9606	9606	"554235"	"ASPDH"	"aspartate dehydrogenase domain containing"
"346653"	"346653"	"FAM71F2"	9606	9606	"346653"	"FAM71F2"	"family with sequence similarity 71 member F2"
"3434"	"3434"	"IFIT1"	9606	9606	"3434"	"IFIT1"	"interferon induced protein with tetratricopeptide repeats 1"
"3305"	"3305"	"HSPA1L"	9606	9606	"3305"	"HSPA1L"	"heat shock protein family A (Hsp70) member 1 like"
"221711"	"221711"	"SYCP2L"	9606	9606	"221711"	"SYCP2L"	"synaptonemal complex protein 2 like"
"100506639"	"100506639"	"LOC100506639"	9606	9606	"100506639"	"LOC100506639"	"uncharacterized LOC100506639"
"100506627"	"100506627"	"-"	9606	9606	"100506627"	"-"	"-"
"101927809"	"101927809"	"LOC101927809"	9606	9606	"101927809"	"LOC101927809"	"uncharacterized LOC101927809"
"729234"	"729234"	"FAHD2CP"	9606	9606	"729234"	"FAHD2CP"	"fumarylacetoacetate hydrolase domain containing 2C, pseudogene"
"100506797"	"100506797"	"LOC100506797"	9606	9606	"100506797"	"LOC100506797"	"uncharacterized LOC100506797"
"100132057"	"100132057"	"LOC100132057"	9606	9606	"100132057"	"LOC100132057"	"phosphodiesterase 4D interacting protein pseudogene"
"83850"	"83850"	"ESYT3"	9606	9606	"83850"	"ESYT3"	"extended synaptotagmin 3"
"286256"	"286256"	"LCN12"	9606	9606	"286256"	"LCN12"	"lipocalin 12"
"23213"	"23213"	"SULF1"	9606	9606	"23213"	"SULF1"	"sulfatase 1"
"401320"	"401320"	"GARS-DT"	9606	9606	"401320"	"GARS-DT"	"GARS divergent transcript"
"94"	"94"	"ACVRL1"	9606	9606	"94"	"ACVRL1"	"activin A receptor like type 1"
"10878"	"10878"	"CFHR3"	9606	9606	"10878"	"CFHR3"	"complement factor H related 3"
"645121"	"645121"	"CCNI2"	9606	9606	"645121"	"CCNI2"	"cyclin I family member 2"
"386617"	"386617"	"KCTD8"	9606	9606	"386617"	"KCTD8"	"potassium channel tetramerization domain containing 8"
"80206"	"80206"	"FHOD3"	9606	9606	"80206"	"FHOD3"	"formin homology 2 domain containing 3"
"653720"	"653720"	"GOLGA8M"	9606	9606	"653720"	"GOLGA8M"	"golgin A8 family member M"
"5332"	"5332"	"PLCB4"	9606	9606	"5332"	"PLCB4"	"phospholipase C beta 4"
"163051"	"163051"	"ZNF709"	9606	9606	"163051"	"ZNF709"	"zinc finger protein 709"
"2624"	"2624"	"GATA2"	9606	9606	"2624"	"GATA2"	"GATA binding protein 2"
"57523"	"57523"	"NYNRIN"	9606	9606	"57523"	"NYNRIN"	"NYN domain and retroviral integrase containing"
"54825"	"54825"	"CDHR2"	9606	9606	"54825"	"CDHR2"	"cadherin related family member 2"
"54811"	"54811"	"ZNF562"	9606	9606	"54811"	"ZNF562"	"zinc finger protein 562"
"8541"	"8541"	"PPFIA3"	9606	9606	"8541"	"PPFIA3"	"PTPRF interacting protein alpha 3"
"161145"	"161145"	"TMEM229B"	9606	9606	"161145"	"TMEM229B"	"transmembrane protein 229B"
"55592"	"55592"	"GOLGA2P5"	9606	9606	"55592"	"GOLGA2P5"	"GOLGA2 pseudogene 5"
"646962"	"646962"	"HRCT1"	9606	9606	"646962"	"HRCT1"	"histidine rich carboxyl terminus 1"
"6718"	"6718"	"AKR1D1"	9606	9606	"6718"	"AKR1D1"	"aldo-keto reductase family 1 member D1"
"643988"	"643988"	"FNDC10"	9606	9606	"643988"	"FNDC10"	"fibronectin type III domain containing 10"
"338440"	"338440"	"ANO9"	9606	9606	"338440"	"ANO9"	"anoctamin 9"
"22832"	"22832"	"CEP162"	9606	9606	"22832"	"CEP162"	"centrosomal protein 162"
"338651"	"338651"	"KRTAP5-AS1"	9606	9606	"338651"	"KRTAP5-AS1"	"KRTAP5-1/KRTAP5-2 antisense RNA 1"
"10561"	"10561"	"IFI44"	9606	9606	"10561"	"IFI44"	"interferon induced protein 44"
"84620"	"84620"	"ST6GAL2"	9606	9606	"84620"	"ST6GAL2"	"ST6 beta-galactoside alpha-2,6-sialyltransferase 2"
"8448"	"8448"	"DOC2A"	9606	9606	"8448"	"DOC2A"	"double C2 domain alpha"
"100287015"	"100287015"	"LOC100287015"	9606	9606	"100287015"	"LOC100287015"	"uncharacterized LOC100287015"
"79846"	"79846"	"CFAP69"	9606	9606	"79846"	"CFAP69"	"cilia and flagella associated protein 69"
"150590"	"150590"	"C2orf15"	9606	9606	"150590"	"C2orf15"	"chromosome 2 open reading frame 15"
"101928641"	NA	NA	NA	NA	"101928641"	NA	NA
"101929747"	"101929747"	"LOC101929747"	9606	9606	"101929747"	"LOC101929747"	"uncharacterized LOC101929747"
"401024"	"401024"	"FSIP2"	9606	9606	"401024"	"FSIP2"	"fibrous sheath interacting protein 2"
"100505876"	"100505876"	"CEBPZOS"	9606	9606	"100505876"	"CEBPZOS"	"CEBPZ opposite strand"
"100505549"	"100505549"	"LOC100505549"	9606	9606	"100505549"	"LOC100505549"	"uncharacterized LOC100505549"
"101928076"	"101928076"	"LOC101928076"	9606	9606	"101928076"	"LOC101928076"	"uncharacterized LOC101928076"
"285368"	"285368"	"PRRT3"	9606	9606	"285368"	"PRRT3"	"proline rich transmembrane protein 3"
"90589"	"90589"	"ZNF625"	9606	9606	"90589"	"ZNF625"	"zinc finger protein 625"
"25850"	"25850"	"ZNF345"	9606	9606	"25850"	"ZNF345"	"zinc finger protein 345"
"200958"	"200958"	"MUC20"	9606	9606	"200958"	"MUC20"	"mucin 20, cell surface associated"
"7761"	"7761"	"ZNF214"	9606	9606	"7761"	"ZNF214"	"zinc finger protein 214"
"6615"	"6615"	"SNAI1"	9606	9606	"6615"	"SNAI1"	"snail family transcriptional repressor 1"
"89832"	"89832"	"CHRFAM7A"	9606	9606	"89832"	"CHRFAM7A"	"CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion"
"129049"	"129049"	"SGSM1"	9606	9606	"129049"	"SGSM1"	"small G protein signaling modulator 1"
"57127"	"57127"	"RHBG"	9606	9606	"57127"	"RHBG"	"Rh family B glycoprotein (gene/pseudogene)"
"80008"	"80008"	"TMEM156"	9606	9606	"80008"	"TMEM156"	"transmembrane protein 156"
"102723410"	NA	NA	NA	NA	"102723410"	NA	NA
"5207"	"5207"	"PFKFB1"	9606	9606	"5207"	"PFKFB1"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1"
"93164"	"93164"	"HTR7P1"	9606	9606	"93164"	"HTR7P1"	"5-hydroxytryptamine receptor 7 pseudogene 1"
"57547"	"57547"	"ZNF624"	9606	9606	"57547"	"ZNF624"	"zinc finger protein 624"
"343171"	"343171"	"OR2W3"	9606	9606	"343171"	"OR2W3"	"olfactory receptor family 2 subfamily W member 3"
"387787"	"387787"	"LIPT2"	9606	9606	"387787"	"LIPT2"	"lipoyl(octanoyl) transferase 2"
"222642"	"222642"	"TSPO2"	9606	9606	"222642"	"TSPO2"	"translocator protein 2"
"8578"	"8578"	"SCARF1"	9606	9606	"8578"	"SCARF1"	"scavenger receptor class F member 1"
"5724"	"5724"	"PTAFR"	9606	9606	"5724"	"PTAFR"	"platelet activating factor receptor"
"954"	"954"	"ENTPD2"	9606	9606	"954"	"ENTPD2"	"ectonucleoside triphosphate diphosphohydrolase 2"
"4810"	"4810"	"NHS"	9606	9606	"4810"	"NHS"	"NHS actin remodeling regulator"
"157313"	"157313"	"CDCA2"	9606	9606	"157313"	"CDCA2"	"cell division cycle associated 2"
"53345"	"53345"	"TM6SF2"	9606	9606	"53345"	"TM6SF2"	"transmembrane 6 superfamily member 2"
"57716"	"57716"	"PRX"	9606	9606	"57716"	"PRX"	"periaxin"
"140564"	"140564"	"APOBEC3D"	9606	9606	"140564"	"APOBEC3D"	"apolipoprotein B mRNA editing enzyme catalytic subunit 3D"
"195814"	"195814"	"SDR16C5"	9606	9606	"195814"	"SDR16C5"	"short chain dehydrogenase/reductase family 16C member 5"
"79930"	"79930"	"DOK3"	9606	9606	"79930"	"DOK3"	"docking protein 3"
"445577"	"445577"	"C9orf129"	9606	9606	"445577"	"C9orf129"	"chromosome 9 open reading frame 129"
"9173"	"9173"	"IL1RL1"	9606	9606	"9173"	"IL1RL1"	"interleukin 1 receptor like 1"
"22865"	"22865"	"SLITRK3"	9606	9606	"22865"	"SLITRK3"	"SLIT and NTRK like family member 3"
"84140"	"84140"	"FAM161A"	9606	9606	"84140"	"FAM161A"	"FAM161A, centrosomal protein"
"728743"	"728743"	"LOC728743"	9606	9606	"728743"	"LOC728743"	"zinc finger protein pseudogene"
"100132832"	"100132832"	"PMS2P9"	9606	9606	"100132832"	"PMS2P9"	"PMS1 homolog 2, mismatch repair system component pseudogene 9"
"84197"	"84197"	"POMK"	9606	9606	"84197"	"POMK"	"protein-O-mannose kinase"
"177"	"177"	"AGER"	9606	9606	"177"	"AGER"	"advanced glycosylation end-product specific receptor"
"253190"	"253190"	"SERHL2"	9606	9606	"253190"	"SERHL2"	"serine hydrolase like 2"
"440905"	"440905"	"FAR2P1"	9606	9606	"440905"	"FAR2P1"	"fatty acyl-CoA reductase 2 pseudogene 1"
"10136"	"10136"	"CELA3A"	9606	9606	"10136"	"CELA3A"	"chymotrypsin like elastase family member 3A"
"81575"	"81575"	"APOLD1"	9606	9606	"81575"	"APOLD1"	"apolipoprotein L domain containing 1"
"101928780"	"101928780"	"-"	9606	9606	"101928780"	"-"	"-"
"84873"	"84873"	"ADGRG7"	9606	9606	"84873"	"ADGRG7"	"adhesion G protein-coupled receptor G7"
"203447"	"203447"	"NRK"	9606	9606	"203447"	"NRK"	"Nik related kinase"
"101752334"	"101752334"	"PVRIG2P"	9606	9606	"101752334"	"PVRIG2P"	"poliovirus receptor related immunoglobulin domain containing 2, pseudogene"
"58510"	"58510"	"PRODH2"	9606	9606	"58510"	"PRODH2"	"proline dehydrogenase 2"
"89801"	"89801"	"PPP1R3F"	9606	9606	"89801"	"PPP1R3F"	"protein phosphatase 1 regulatory subunit 3F"
"388324"	"388324"	"INCA1"	9606	9606	"388324"	"INCA1"	"inhibitor of CDK, cyclin A1 interacting protein 1"
"645166"	"645166"	"LSP1P5"	9606	9606	"645166"	"LSP1P5"	"LSP1 pseudogene 5"
"286102"	"286102"	"TMED10P1"	9606	9606	"286102"	"TMED10P1"	"transmembrane p24 trafficking protein 10 pseudogene 1"
"7424"	"7424"	"VEGFC"	9606	9606	"7424"	"VEGFC"	"vascular endothelial growth factor C"
"374819"	"374819"	"LRRC37A3"	9606	9606	"374819"	"LRRC37A3"	"leucine rich repeat containing 37 member A3"
"1033"	"1033"	"CDKN3"	9606	9606	"1033"	"CDKN3"	"cyclin dependent kinase inhibitor 3"
"57502"	"57502"	"NLGN4X"	9606	9606	"57502"	"NLGN4X"	"neuroligin 4 X-linked"
"1259"	"1259"	"CNGA1"	9606	9606	"1259"	"CNGA1"	"cyclic nucleotide gated channel alpha 1"
"102723919"	"102723919"	"-"	9606	9606	"102723919"	"-"	"-"
"56141"	"56141"	"PCDHA7"	9606	9606	"56141"	"PCDHA7"	"protocadherin alpha 7"
"55635"	"55635"	"DEPDC1"	9606	9606	"55635"	"DEPDC1"	"DEP domain containing 1"
"55679"	"55679"	"LIMS2"	9606	9606	"55679"	"LIMS2"	"LIM zinc finger domain containing 2"
"1571"	"1571"	"CYP2E1"	9606	9606	"1571"	"CYP2E1"	"cytochrome P450 family 2 subfamily E member 1"
"404665"	"404665"	"CACTIN-AS1"	9606	9606	"404665"	"CACTIN-AS1"	"CACTIN antisense RNA 1"
"285905"	"285905"	"INTS4P1"	9606	9606	"285905"	"INTS4P1"	"integrator complex subunit 4 pseudogene 1"
"727896"	"727896"	"LOC727896"	9606	9606	"727896"	"LOC727896"	"cysteine and histidine rich domain containing 1 pseudogene"
"606553"	"606553"	"C8orf49"	9606	9606	"606553"	"C8orf49"	"chromosome 8 open reading frame 49 (putative)"
"101"	"101"	"ADAM8"	9606	9606	"101"	"ADAM8"	"ADAM metallopeptidase domain 8"
"124923"	"124923"	"SGK494"	9606	9606	"124923"	"SGK494"	"uncharacterized serine/threonine-protein kinase SgK494"
"190"	"190"	"NR0B1"	9606	9606	"190"	"NR0B1"	"nuclear receptor subfamily 0 group B member 1"
